	id	rtscts	hidden	tcp	datarate	packetsize	verbose	rng	thr	rtr
0	2bd77423-d4dd-4f6a-b4d9-e408db1e453f	True	False	True	1.0	1000	True	144	2.20514	0
1	43c1dc13-9d5e-47e0-bf87-ff953deee081	False	True	True	10.0	1000	True	326	7.53684	1542
2	86773b18-9040-474f-9a5a-015399fb71b3	False	True	True	20.0	1000	True	343	8.7281	1726
3	33ba5e33-fb36-4379-a384-0e33b36ff731	True	True	False	7.5	1000	True	102	15.401900000000001	553
4	02f1644c-7b0f-459f-ad93-30b9ddb4cc00	False	False	False	15.0	1000	True	542	29.2593	2176
5	6f20ae69-dfb6-4397-8057-a9b41c1ffdad	False	False	False	15.0	1000	True	541	28.9912	2138
6	6caddd48-dfad-4cf0-997d-ea4dd1da4cdf	True	False	False	10.0	1000	True	256	20.397100000000002	0
7	f9cdf23d-733d-4c2d-b9d5-bae2a7542af0	True	True	False	7.5	1000	True	103	15.410129999999999	553
8	dfd4e723-d59d-42b9-905d-e13cf6ca5847	True	True	False	2.5	1000	True	86	5.13671	146
9	1b9a7ff6-bcf2-4752-9777-a620bc303fba	False	True	False	10.0	1000	True	394	3.0872900000000003	3084
10	6c3b6a80-28af-4e21-acae-f18ce550ae57	False	True	True	7.5	1000	True	314	7.19426	966
11	a90d0f3f-c482-444c-9250-922026124fb7	True	False	False	1.0	1000	True	212	2.05272	0
12	46dbf43c-e00d-4888-98d6-c0819c26d98e	True	False	True	5.0	1000	True	168	9.1425	0
13	ca698b90-1fab-4fa6-b327-ee6bc2029711	False	False	True	15.0	1000	True	470	12.64155	2904
14	882de042-de01-492a-8eb7-601a95696c31	True	True	False	20.0	1000	True	138	23.7147	282
15	1889d37e-e170-4e84-9f23-8182d3f430c4	False	False	False	15.0	1000	True	544	29.2314	2221
16	bf9eab21-cc98-4b90-a112-90e7a67c5e51	False	False	False	2.5	1000	True	504	5.13836	1738
17	987af0b6-d761-4cef-bdbf-576b98382e8c	True	False	False	7.5	1000	True	249	15.39532	0
18	2e1fe2aa-b6c4-438a-b013-d15fe39cbb92	False	True	True	2.5	1000	True	295	3.8425	1342
19	f8103b39-bd30-419b-aabd-655cc5b4b50e	True	False	False	20.0	1000	True	276	25.589799999999997	0
20	e501af94-4a33-4513-be5d-6567c07a4065	False	True	False	15.0	1000	True	403	5.55284	2518
21	4d6ff3b1-f23e-415c-8078-db8aecd4a612	True	False	False	10.0	1000	True	254	20.393900000000002	0
22	f96dcc18-be51-4976-b82c-480d85f3a7a7	False	True	False	7.5	1000	True	383	3.602107	2421
23	f0eb7fdd-18ef-498d-8f7a-fbd94cde30df	True	False	True	7.5	1000	True	177	9.17234	0
24	ea1eeb43-cebd-4d8b-a5eb-c4710351c623	True	False	False	20.0	1000	True	274	25.547	0
25	136a1acd-81c1-4b81-992d-dd3872d3ee53	False	True	True	5.0	1000	True	308	5.88181	1850
26	7e730b4f-c138-4312-9705-62bacbb9caf6	True	False	False	7.5	1000	True	247	15.410129999999999	0
27	158478ec-085e-423c-adc7-e7f2826a2a3a	True	False	False	5.0	1000	True	238	10.27343	0
28	65bda09a-2bba-421d-9bf1-6e854a7ad01f	False	True	True	5.0	1000	True	307	5.45454	1118
29	98d37a8e-2096-47dc-baa6-d6b75a733a69	False	True	False	7.5	1000	True	387	3.6284300000000003	2416
30	0cc08b5b-3c5f-41ef-90fe-a0db369f9b81	True	True	False	5.0	1000	True	97	10.248750000000001	377
31	a76cfd58-a2e2-48b8-8134-f7a6d2e430c4	True	False	False	20.0	1000	True	273	25.5865	0
32	4349a8e4-d705-4a0c-bf73-0056d0669760	True	True	True	2.5	1000	True	16	5.518660000000001	252
33	70a0e465-1154-40e2-bc04-3a26b8b01e0d	False	True	False	10.0	1000	True	390	4.370229	2456
34	1703ec67-cf31-409e-aa49-5d342cf734e0	True	True	False	5.0	1000	True	92	10.26849	374
35	18d6bbec-d64f-41b3-8e96-1c572412f30a	False	False	True	7.5	1000	True	452	11.0062	2572
36	3490386f-7170-4a7e-9b33-a94dea5b6622	True	True	True	10.0	1000	True	48	8.95628	154
37	2a612361-3a30-49cc-a1b0-02ec52711704	True	True	True	1.0	1000	True	8	2.20514	109
38	be32dfcc-fd01-4665-be6f-42716b087bc0	True	True	False	7.5	1000	True	106	15.34927	549
39	5d95ffaf-abd3-4d91-b406-ee401b6104f1	False	True	True	15.0	1000	True	334	8.69866	1716
40	a7fad2f4-7c0e-4ebd-a817-db886ef96947	True	False	True	15.0	1000	True	199	9.21297	0
41	323f2422-327f-49f3-a2d3-c9b5f2bf996e	False	True	False	20.0	1000	True	416	2.64813	3073
42	88c7faad-0613-4078-b6dc-b384f51fe9ef	True	False	True	20.0	1000	True	209	9.19707	0
43	639091da-53cd-461f-bebf-d886a8206ddb	False	True	False	2.5	1000	True	364	2.54944	2978
44	07e9880b-358e-4195-9d27-85dd719f7298	True	False	False	20.0	1000	True	277	25.5108	0
45	1a8b077f-5bd3-4b14-9b24-29a7ccf17561	True	False	True	20.0	1000	True	204	9.19	0
46	a3549a8d-9fc6-4154-ac55-119b8065c251	False	True	True	5.0	1000	True	302	5.978129999999999	1173
47	08623859-4714-4240-87ce-ed8cf95daf49	True	False	True	10.0	1000	True	181	9.1741	0
48	9bcd46ed-4233-4e11-8a57-c6665b48a27b	False	False	False	20.0	1000	True	555	34.4619	2582
49	8e6aebb0-ed16-42ad-9f93-ca2430f1819a	True	False	True	20.0	1000	True	205	9.17057	0
50	f3ab5991-5dd1-49b9-9c4e-b75884b2a2fa	True	False	False	15.0	1000	True	264	25.6063	0
51	ee7080bd-aa69-436f-b3c6-56a9feddf339	True	False	True	5.0	1000	True	165	9.14267	0
52	0c4435cf-27f9-4cca-aabe-05d3c80cfc98	False	True	False	2.5	1000	True	366	2.5691800000000002	2944
53	2d922294-6821-4bd0-870b-a344d75bf41b	False	False	False	10.0	1000	True	536	20.5353	3372
54	85d1a98c-d89a-4256-b755-0e0dc66e9a0e	True	False	True	20.0	1000	True	200	9.20414	0
55	54010b6e-ccdf-4cfc-94ae-5c4a08deab67	False	False	True	1.0	1000	True	422	2.20514	1432
56	e947042f-9397-4bb6-83a9-bb146efb2a85	False	True	False	1.0	1000	True	352	1.97047	2605
57	d436e309-08f2-4851-87de-ad5c188d2819	True	False	False	1.0	1000	True	213	2.05272	0
58	a7ba8818-17da-483d-b2bd-38a2d1675282	False	True	False	20.0	1000	True	414	2.70405	3079
59	ffcb06f9-cda5-4662-b400-6cc9f7542e57	True	True	False	20.0	1000	True	136	24.05852	194
60	b13bc760-f7e0-4c2f-9075-ce3bb23f9c14	True	True	False	10.0	1000	True	117	18.0254	241
61	87a085d2-b81c-41fa-8a0d-eafbf5104835	False	False	False	2.5	1000	True	502	5.13507	1578
62	36cb5064-a1d9-4b4e-afe8-c1f35d35ec55	False	True	True	15.0	1000	True	339	7.965935999999999	1310
63	a640d2aa-d788-4f17-a402-df3734ba288b	True	True	True	20.0	1000	True	61	8.969	160
64	bc253ffd-0424-4a45-9417-89d6cd9689e3	False	False	True	7.5	1000	True	459	11.59416	2694
65	c4ddeeaf-0580-4179-b6b5-df5078cc2a5c	False	True	False	1.0	1000	True	351	1.9803389999999998	2534
66	7e568d16-9c9b-40c6-8143-14fc134a5898	True	True	False	20.0	1000	True	139	23.77224	264
67	5b9d3bc0-d7d0-4423-a2a1-1ffed8e0c544	False	True	False	20.0	1000	True	412	2.72873	3081
68	5e976f66-9725-4507-9094-854e8b8e4867	False	False	True	15.0	1000	True	478	12.06924	2809
69	8499ad59-c8ab-4a3f-9f18-31fe1972a84a	False	False	False	15.0	1000	True	548	28.8251	2015
70	d0bce973-8122-4ee2-a539-409678eeb47e	True	False	False	2.5	1000	True	223	5.13671	0
71	0f4a5943-ac48-4c96-a925-31bb8c4938fc	False	True	False	20.0	1000	True	411	2.80603	2985
72	b04ae080-c855-4ef0-8807-4816462b937a	False	True	False	15.0	1000	True	408	5.403172	2556
73	8ce746ba-853a-4e70-909b-9b32390e84d0	False	False	True	2.5	1000	True	434	5.51892	2591
74	eeb756ce-aa0f-4ef6-b303-fcb87375b02f	False	True	False	7.5	1000	True	388	2.5313499999999998	2982
75	74ec0ac3-47b0-433e-8089-a978aaf1287f	True	False	False	20.0	1000	True	275	25.5701	0
76	056d98a1-683b-4d78-a52b-cfebf27fc8b6	True	True	True	7.5	1000	True	37	8.81833	150
77	411a826b-9d10-44df-9428-9028ffa35d47	True	False	False	15.0	1000	True	267	25.5964	0
78	3d46995f-fda9-4666-a675-025c21a44429	False	True	True	2.5	1000	True	290	3.45981	841
79	6bd5dff9-4d0b-49e7-9b84-4c89294a3ddb	False	False	False	1.0	1000	True	499	2.05272	1298
80	eaea3fce-4f46-43b2-96dd-701bca7de59f	False	True	True	1.0	1000	True	287	2.20481	3213
81	7a0c32cf-b26c-4ec8-bc2f-398aea022823	True	True	True	15.0	1000	True	54	8.962340000000001	145
82	3fcf75f8-ceb5-4683-9bb7-52bebc1efd9f	False	False	False	7.5	1000	True	528	15.40026	4418
83	51af8dbc-1ba0-44c6-b548-567c6e9fde45	False	False	False	15.0	1000	True	545	29.122799999999998	2148
84	a03c84e0-1e51-4a13-b34b-88814cc3fd41	True	False	False	10.0	1000	True	257	20.421799999999998	0
85	3eee08cf-d331-4d5e-b288-448ad0c9fb1f	False	True	True	7.5	1000	True	316	6.542834	928
86	f218d448-ca1f-48a2-8a21-7a8b877fe855	True	False	True	7.5	1000	True	174	9.182939999999999	0
87	dda195c5-7420-4113-97ae-dfdf651cbcc5	True	True	False	10.0	1000	True	116	18.35597	230
88	154dd097-0d00-445f-8fd1-4baa6438ab7a	True	True	True	2.5	1000	True	18	5.5188299999999995	270
89	bc3c6475-b7cc-4137-bd82-b5770aa9e732	False	False	True	20.0	1000	True	483	11.209	2670
90	57ef41f3-528f-4f3b-ab39-138046259541	True	False	False	15.0	1000	True	268	25.563499999999998	0
91	e84ab75b-ba7a-42fa-b407-6cf6389466ec	True	True	False	2.5	1000	True	83	5.13836	161
92	7d739e74-ebdf-4a08-aa77-24964156b690	True	True	False	20.0	1000	True	130	23.805210000000002	277
93	99b61727-835c-4d74-b734-d2d48a7509a7	True	False	True	20.0	1000	True	206	9.202359999999999	0
94	dbd008db-65c7-482d-8639-31a9df64b740	False	True	False	2.5	1000	True	363	2.482	3021
95	11e09e11-124c-4220-b214-960ed1192c04	True	False	True	2.5	1000	True	158	5.51892	0
96	6bdc08b5-2aff-4dca-a61b-b6e14ebf188c	False	True	False	1.0	1000	True	350	1.9803389999999998	2603
97	8020af54-eef3-4861-b044-f2194defb066	True	False	True	15.0	1000	True	198	9.16704	0
98	b2f720b9-51a6-46bb-bbc9-56f647b3331f	False	True	False	7.5	1000	True	385	3.71889	2387
99	3f0d7711-5bbb-4e64-8eaa-c64282b3378c	False	False	False	10.0	1000	True	532	20.5387	3282
100	f7d52eaa-3eb2-4016-9d8e-c5e11574ffe1	False	True	False	2.5	1000	True	362	2.61359	2951
101	d0f82a0f-6814-44ab-9a80-a1c071b5d00d	False	False	True	10.0	1000	True	462	11.78131	2743
102	46dc2d08-6424-4688-9d1a-d4e0f8a1d474	True	True	False	15.0	1000	True	127	21.51068	228
103	74eb65b7-e267-44a7-936c-5c5dbacf0cea	False	True	True	20.0	1000	True	345	10.01834	1248
104	214425f0-263d-4f07-a627-9c8a6fadb746	True	True	True	7.5	1000	True	38	8.89241	136
105	ca65ecc4-fd58-4696-9eec-1e4e594f67bc	True	True	True	10.0	1000	True	41	8.8803	142
106	0d403bba-5cd7-4433-83ce-cbd4c87e5d0c	False	True	False	15.0	1000	True	405	5.363700000000001	2515
107	8a4a3a2e-2a43-41e8-9d15-d9831c4a01f7	False	True	True	1.0	1000	True	280	2.1383	1746
108	27b27ed2-b8d4-42f1-8f09-ca8fbb3eaa57	True	False	True	15.0	1000	True	194	9.19531	0
109	4cd72f0e-81ec-49f0-aa8a-2d9a4a02e74e	False	False	False	5.0	1000	True	519	10.27014	3365
110	07b2b35e-af5f-4e09-a74c-439cf9c090a8	False	False	True	7.5	1000	True	458	12.69639	2857
111	cee4966c-01b3-4537-ba4c-3a9d9803d453	True	True	True	10.0	1000	True	46	8.89596	160
112	5aba5a07-6933-4bb7-b16d-ff149241a478	True	False	True	7.5	1000	True	176	9.1635	0
113	84598cfd-2866-4ce9-917c-90d8f99ae5d5	True	True	True	15.0	1000	True	58	8.812750000000001	147
114	eb3eae13-76c5-40b7-9495-ada82cf6a542	True	True	True	5.0	1000	True	21	8.740870000000001	173
115	53f14c9c-5749-4aa3-9813-b4e7145e437a	True	True	True	20.0	1000	True	66	8.84723	130
116	193192fb-78ed-419e-b118-290b85f320d4	True	False	True	10.0	1000	True	183	9.1953	0
117	c6c92416-f12b-450b-84fe-af38ae1f5404	False	True	False	5.0	1000	True	379	3.13499	2450
118	c6d281aa-2fc1-48e4-8a93-f95a93cba9c6	False	False	True	20.0	1000	True	481	12.21761	2825
119	3958b8b5-a6fc-4cfa-a598-bbf2b9687877	False	False	False	7.5	1000	True	522	15.398620000000001	4075
120	d3476760-1f4e-445f-83b7-1d4cb5a095e3	False	False	False	15.0	1000	True	543	29.1081	2087
121	1f4b90c9-a29d-4f6b-acfe-5295bb436deb	False	True	True	1.0	1000	True	289	2.2049	3190
122	325b21fd-a8ee-4623-929e-717289fd579c	False	True	False	1.0	1000	True	357	1.978695	2563
123	ac256ed3-815a-4207-8b30-c8a2c03d701d	True	True	True	20.0	1000	True	64	8.979109999999999	141
124	06051858-a9f4-45f8-9b61-efedfd104657	False	True	False	20.0	1000	True	413	6.23379	2526
125	3d664fa9-c26b-4956-aa1a-e1928c716389	True	False	False	10.0	1000	True	252	20.4251	0
126	fb65263b-d6e8-45ce-b7b3-c9650de0cb03	True	False	True	10.0	1000	True	182	9.21473	0
127	59b553c9-16fc-48b1-9c1d-6868743a64d0	True	True	True	2.5	1000	True	15	5.51874	238
128	f8842726-ae0a-46d9-8ecb-78c2749ebd89	True	True	True	7.5	1000	True	31	8.72932	132
129	517915d9-cd31-499f-b122-962d6635c175	True	False	False	2.5	1000	True	229	5.13671	0
130	067bf9e6-dd0e-417d-8bd7-19d9290ebed0	False	True	True	2.5	1000	True	294	3.684	1046
131	6f12974f-b576-407b-91a6-1cb2343ceb1d	True	False	False	15.0	1000	True	261	25.5076	0
132	d703009d-f625-47ee-939c-d30b814b4f39	False	True	True	10.0	1000	True	328	7.7877279999999995	1722
133	2093928e-5834-490c-9dba-684c29023b38	True	False	False	2.5	1000	True	227	5.13836	0
134	7f9d7a69-c0a5-486a-8ce6-fe5e549e975f	True	False	False	10.0	1000	True	259	20.3593	0
135	eaf65e7b-91ee-49f3-8ca1-f4cdd09d05c6	True	False	True	2.5	1000	True	152	5.51875	0
136	98043d0d-695d-4259-b486-faf2ae675630	False	False	True	2.5	1000	True	439	5.51858	2747
137	5982264c-0358-42ea-a61b-2f4d5b834c56	True	False	True	2.5	1000	True	155	5.51892	0
138	08fee23a-58ed-469a-90e7-f91edc25a73e	False	False	True	15.0	1000	True	471	11.90319	2861
139	e9d5b712-2233-495a-8ece-4c14a5b5a429	True	True	True	15.0	1000	True	56	8.717849999999999	125
140	b165f5cd-fc5c-4fbe-867c-0a02f23ed818	True	True	False	15.0	1000	True	128	22.341299999999997	222
141	5aa92bff-5ae7-4a6c-8fb2-01c6db66e794	True	True	False	15.0	1000	True	129	22.2147	269
