	id	rtscts	datarate	packetsize	maxrange	nstations	verbose	rng	thr	rtr
92	5569cc2a-8a16-4de3-af5c-bf5262d4010c	False	10.0	1000	25.0	3	True	556	14.65353	5057
93	9b7d7d46-8801-4746-b08d-637387f33cf5	False	5.0	1000	25.0	2	True	452	10.26849	6924
94	a9576e64-3af9-4b1f-a431-91845727cffa	True	5.0	1000	50.0	3	True	133	15.388760000000001	0
95	c5e78698-21c3-4ed3-b243-c76f54cf61a1	False	10.0	1000	25.0	2	True	543	20.5106	6681
96	a5452d1d-d715-461c-a15a-52232af0f79f	False	5.0	1000	25.0	4	True	472	6.7749299999999995	4958
97	06e9f643-6576-4e24-a9d9-229e5cbccf06	True	2.5	1000	50.0	4	True	56	10.256969999999999	0
98	a575df08-f2ea-4b8f-aec3-7d7e5f21e129	True	5.0	1000	125.0	2	True	150	10.26849	0
99	7da7c5b9-6c50-49c0-bf44-178df0ccb56a	False	5.0	1000	50.0	3	True	490	15.400269999999999	7359
100	cbb83941-2dbd-4f24-b195-0109c24463c6	False	5.0	1000	50.0	3	True	493	15.403559999999999	7721
101	a02456e1-069a-4560-bea1-5d3c4fc50ab8	True	5.0	1000	50.0	4	True	149	20.2294	0
102	c4b53667-81f0-47d4-9337-13960a965e82	False	20.0	1000	25.0	2	True	632	34.665800000000004	4961
103	2fe6f4b1-ac82-4214-a3e1-03f61e8f1030	True	5.0	1000	25.0	4	True	117	20.34617	0
104	1b87283a-5235-4c38-a985-98b199301ec1	False	5.0	1000	125.0	2	True	519	10.27178	6701
105	ee9b374b-c54b-4398-8a17-688c7341beea	False	2.5	1000	125.0	2	True	429	5.13671	3112
106	abe1d85a-efef-4d14-a6aa-51607f3ba8ef	False	20.0	1000	125.0	2	True	690	33.9536	4738
107	c82d8c9a-cbcf-4b5b-a0e9-c34a8f3cdc14	False	5.0	1000	125.0	2	True	513	10.26027	6578
108	2638cede-f612-4a13-80a3-7273d2326994	True	20.0	1000	50.0	4	True	325	25.72138	0
109	1d55b0ff-9e0c-4be8-9a2f-e14d281f00e8	True	5.0	1000	50.0	3	True	137	15.38382	0
110	ded43a67-a32e-4950-a038-5ab9f054942c	False	2.5	1000	50.0	4	True	418	8.722380000000001	5376
111	4110760d-6b04-4133-a0a4-4b20d0c64f50	True	5.0	1000	50.0	4	True	145	20.24749	0
112	29394e64-8b09-45e1-8803-badb0ff4d314	False	10.0	1000	125.0	3	True	613	21.18338	7099
113	86449eb3-92b3-43af-a359-a5ef0abe55fc	False	2.5	1000	50.0	4	True	416	7.11376	4343
114	c7583c35-feb7-4267-b027-25c95143d355	True	20.0	1000	25.0	4	True	299	25.481240000000003	98
115	48533f9f-81de-4b40-852c-73b0090911bb	False	10.0	1000	50.0	4	True	595	9.14509	5284
116	9edfa742-1f98-4b00-976f-650d0acc084e	False	10.0	1000	125.0	4	True	627	8.705929999999999	4920
117	ae33a998-4aa5-4c8c-b5b8-fb752791a7fc	True	2.5	1000	125.0	4	True	83	10.25367	0
118	76385276-47e6-4d60-8b17-3f7c94cf184d	True	20.0	1000	25.0	2	True	274	25.6375	0
119	8ab648a7-2437-4edc-9047-4b43cf1e4295	True	5.0	1000	50.0	4	True	148	20.21624	0
120	27fa7217-80f2-4833-8782-e441f82659d0	True	10.0	1000	25.0	4	True	201	22.14559	37
121	d81703a2-314e-4ee9-a8a3-f6aabe03b841	True	20.0	1000	50.0	2	True	308	25.6177	0
122	22d61030-ea7b-4160-b900-180efc3afc6d	False	2.5	1000	50.0	4	True	415	9.05462	5320
123	52af2586-8d8e-4180-835b-bec1e1999b13	False	2.5	1000	125.0	2	True	420	5.13836	3370
124	a075d557-1c4d-4210-b75d-e0e948825898	True	2.5	1000	125.0	4	True	80	10.270129999999998	0
125	e7ebcd41-e850-43b3-86b5-90f5016f9a0f	False	10.0	1000	50.0	3	True	581	21.82486	7689
126	0c33e1c9-c6ac-415d-8864-e7f6c53d42c7	False	5.0	1000	50.0	2	True	487	10.27014	7121
127	e15e04e2-3c65-4c89-8aca-4019340a25d1	False	2.5	1000	50.0	3	True	403	7.6993100000000005	6189
128	4bdfd284-3e09-4b5e-b059-6c2d68d0dd83	True	20.0	1000	25.0	3	True	283	25.762500000000003	32
129	3a2295ab-7414-4d8e-af01-059efb4f55bf	True	20.0	1000	125.0	2	True	339	25.5898	0
130	5702cc94-5003-43c4-ae3d-f5190eda9e12	True	20.0	1000	25.0	2	True	275	25.6802	0
131	573596e9-bf68-4b4e-a707-4372ade16dd5	False	5.0	1000	25.0	4	True	475	9.3803	5520
132	d66b6ebe-d4b4-4ef1-85c9-cf754c850a39	True	2.5	1000	25.0	2	True	8	5.13836	0
133	4d3053ca-aaa9-4037-9259-81c0cc1ac93f	True	5.0	1000	25.0	4	True	113	19.91853	68
134	30d97f97-c233-465a-ba0b-3009e44d8645	False	10.0	1000	125.0	4	True	625	10.53166	6112
135	12abe92e-f59a-45e9-88aa-15edb9e408e7	True	20.0	1000	25.0	2	True	277	24.880850000000002	74
136	e45d1d46-7544-4083-8f40-4980a0d82c7c	True	5.0	1000	50.0	3	True	134	15.4085	0
137	ac4de08a-eb66-4682-9ee1-685bf31efa04	True	20.0	1000	50.0	3	True	311	25.82336	0
138	64f83313-c11a-42d9-81f3-42132bdab9d9	False	20.0	1000	25.0	3	True	647	25.5717	8833
139	414f705d-44c0-4693-9995-e4ec75c6acda	True	10.0	1000	25.0	2	True	180	20.4185	0
140	de0f39fe-d930-4eaa-acd6-bd551b5f0bb8	False	20.0	1000	25.0	2	True	631	17.65199	3279
141	e162c3a2-463d-4003-99e6-dca6128a5d13	True	2.5	1000	25.0	4	True	23	10.255329999999999	0
142	cd171905-41a0-421a-8b46-76472a735db8	True	2.5	1000	25.0	3	True	14	7.6910799999999995	30
143	45c8d013-3140-4c64-b693-0fa1dd92f45d	True	5.0	1000	50.0	3	True	135	15.36901	0
144	1442ea26-96a9-495e-9677-9b3ee1c93db1	False	5.0	1000	50.0	3	True	494	15.38052	8366
